frame_number,timestamp_s,track_id,team_label,bbox_x1,bbox_y1,bbox_x2,bbox_y2,foot_x_px,foot_y_px,pitch_x_m,pitch_y_m
89,3.5200,11,Referee,354,380,401,468,377.5,466.2,64.7133,35.7521
89,3.5200,15,Team A,942,416,983,513,962.5,511.1,73.7298,43.1179
89,3.5200,48,Team B,1171,443,1222,549,1196.5,546.9,76.3507,47.1841
89,3.5200,59,Team B,974,407,1018,512,996.0,509.9,74.3069,43.3706
89,3.5200,66,Team A,1217,413,1264,521,1240.5,518.8,78.1059,45.5905
89,3.5200,69,Team B,1443,574,1520,721,1481.5,718.1,74.8792,58.1962
89,3.5200,60,Team B,810,352,857,429,833.5,427.5,74.5126,34.9112
89,3.5200,82,Team B,347,447,415,567,381.0,564.6,62.7702,43.1186
89,3.5200,8,Team B,623,443,681,553,652.0,550.8,67.4626,44.0625
89,3.5200,89,Team A,125,693,183,863,154.0,859.6,56.6119,57.2721
90,3.5600,2,Team A,1280,761,1364,901,1322.0,898.2,69.0681,63.8750
90,3.5600,3,Team B,995,691,1057,848,1026.0,844.9,66.6055,60.7471
90,3.5600,6,Team B,1539,704,1629,870,1584.0,866.7,72.4277,64.0612
90,3.5600,7,Team B,996,566,1061,679,1028.5,676.7,69.9461,53.8059
90,3.5600,11,Referee,357,380,401,462,379.0,460.4,64.8696,35.0594
90,3.5600,15,Team A,943,419,985,516,964.0,514.1,73.6554,43.3113
90,3.5600,48,Team B,1170,444,1222,551,1196.0,548.9,76.2421,47.3721
90,3.5600,59,Team B,975,409,1019,515,997.0,512.9,74.2429,43.4963
90,3.5600,66,Team A,1219,414,1266,522,1242.5,519.8,78.0636,45.7134
90,3.5600,69,Team B,1446,575,1522,721,1484.0,718.1,74.9085,58.2185
90,3.5600,60,Team B,807,350,855,429,831.0,427.4,74.4792,34.8736
90,3.5600,82,Team B,361,448,426,568,393.5,565.6,62.9399,43.2885
90,3.5600,8,Team B,622,444,680,554,651.0,551.8,67.4255,44.0864
90,3.5600,89,Team A,129,689,188,858,158.5,854.6,56.6595,57.1643
90,3.5600,110,Team B,1519,366,1580,440,1549.5,438.5,87.5090,41.5555
91,3.6000,2,Team A,1272,762,1359,902,1315.5,899.2,68.9520,63.8857
91,3.6000,3,Team B,999,690,1062,850,1030.5,846.8,66.6120,60.8389
91,3.6000,6,Team B,1547,707,1637,870,1592.0,866.7,72.4973,64.1174
91,3.6000,7,Team B,995,563,1062,678,1028.5,675.7,69.9540,53.8001
91,3.6000,11,Referee,361,382,401,459,381.0,457.5,64.9725,34.6229
91,3.6000,15,Team A,942,420,985,515,963.5,513.1,73.6236,43.3427
91,3.6000,48,Team B,1172,447,1225,553,1198.5,550.9,76.1648,47.5390
91,3.6000,59,Team B,974,410,1017,515,995.5,512.9,74.1852,43.5411
91,3.6000,66,Team A,1222,415,1268,521,1245.0,518.9,78.0808,45.7308
91,3.6000,69,Team B,1445,574,1523,722,1484.0,719.0,74.8944,58.2587
91,3.6000,60,Team B,805,349,855,434,830.0,432.3,74.3163,35.1449
91,3.6000,82,Team B,376,455,435,567,405.5,564.8,63.1091,43.3706
91,3.6000,8,Team B,618,447,677,558,647.5,555.8,67.3016,44.2539
91,3.6000,89,Team A,134,685,194,856,164.0,852.6,56.7057,57.1018
91,3.6000,110,Team B,1526,363,1591,441,1558.5,439.4,87.5637,41.6413
92,3.6400,2,Team A,1268,760,1358,902,1313.0,899.2,68.8796,63.8949
92,3.6400,3,Team B,1003,691,1067,853,1035.0,849.8,66.6035,60.9606
92,3.6400,6,Team B,1553,710,1643,871,1598.0,867.8,72.5433,64.1870
92,3.6400,7,Team B,994,562,1062,677,1028.0,674.7,69.9533,53.7720
92,3.6400,11,Referee,359,383,406,474,382.5,472.2,64.8001,35.2951
92,3.6400,15,Team A,942,420,985,516,963.5,514.1,73.5739,43.4002
92,3.6400,48,Team B,1174,448,1227,554,1200.5,551.9,76.1173,47.6545
92,3.6400,59,Team B,978,413,1020,516,999.0,513.9,74.1590,43.6210
92,3.6400,66,Team A,1222,414,1268,522,1245.0,519.8,78.0502,45.7790
92,3.6400,69,Team B,1445,576,1522,721,1483.5,718.1,74.8909,58.2561
92,3.6400,60,Team A,804,349,854,434,829.0,432.3,74.2196,35.2460
92,3.6400,82,Team B,396,462,452,567,424.0,564.9,63.3288,43.4845
92,3.6400,8,Team B,616,449,677,560,646.5,557.8,67.1956,44.4040
92,3.6400,89,Team A,139,682,200,853,169.5,849.6,56.7555,57.0351
92,3.6400,110,Team B,1536,369,1597,442,1566.5,440.5,87.6224,41.7659
93,3.6800,2,Team A,1264,759,1357,902,1310.5,899.1,68.8243,63.9039
93,3.6800,3,Team B,1009,692,1073,857,1041.0,853.7,66.5898,61.1182
93,3.6800,6,Team B,1570,710,1657,869,1613.5,865.8,72.6828,64.2327
93,3.6800,7,Team B,990,563,1057,676,1023.5,673.7,69.9159,53.7225
93,3.6800,11,Referee,360,385,408,480,384.0,478.1,64.6440,35.8984
93,3.6800,15,Team A,943,418,987,517,965.0,515.0,73.5330,43.4724
93,3.6800,48,Team B,1174,449,1228,555,1201.0,552.9,76.0676,47.7435
93,3.6800,59,Team B,977,414,1019,517,998.0,514.9,74.1008,43.6943
93,3.6800,66,Team A,1223,413,1268,521,1245.5,518.8,78.0529,45.7564
93,3.6800,60,Team A,804,350,854,436,829.0,434.3,74.1136,35.4019
93,3.6800,82,Team B,415,471,470,570,442.5,568.0,63.5353,43.7372
93,3.6800,8,Team B,613,451,675,561,644.0,558.8,67.0965,44.4998
93,3.6800,89,Team A,143,679,205,850,174.0,846.6,56.8002,56.9635
93,3.6800,110,Team B,1551,387,1598,442,1574.5,440.9,87.7098,41.8670
93,3.6800,113,Team B,874,381,912,457,893.0,455.5,74.4076,38.0213
93,3.6800,1,Team A,1459,589,1515,722,1487.0,719.3,74.2715,58.0516
94,3.7200,2,Team A,1261,758,1355,900,1308.0,897.2,68.7966,63.8771
94,3.7200,3,Team B,1015,696,1077,858,1046.0,854.8,66.5955,61.2282
94,3.7200,6,Team B,1574,711,1660,869,1617.0,865.8,72.7537,64.2723
94,3.7200,7,Team B,982,563,1049,676,1015.5,673.7,69.8213,53.6815
94,3.7200,11,Referee,360,389,409,487,384.5,485.0,64.4717,36.5191
94,3.7200,15,Team A,952,417,1000,520,976.0,517.9,73.5506,43.6798
94,3.7200,48,Team B,1175,449,1228,556,1201.5,553.9,76.0173,47.8212
94,3.7200,59,Team B,980,414,1021,518,1000.5,515.9,74.0656,43.7785
94,3.7200,66,Team A,1224,414,1269,525,1246.5,522.8,77.9547,45.9217
94,3.7200,60,Team A,804,353,853,440,828.5,438.3,73.9517,35.6946
94,3.7200,82,Team B,428,472,486,572,457.0,570.0,63.7114,43.9807
94,3.7200,8,Team B,612,455,677,563,644.5,560.8,67.0144,44.6283
94,3.7200,89,Team A,149,676,211,845,180.0,841.6,56.8617,56.8479
94,3.7200,110,Team B,1550,367,1615,443,1582.5,441.5,87.8006,41.9701
94,3.7200,113,Team B,873,383,908,452,890.5,450.6,74.4745,37.7379
94,3.7200,1,Team A,1464,593,1517,722,1490.5,719.4,74.6545,58.2430
95,3.7600,2,Team A,1259,760,1353,900,1306.0,897.2,68.7617,63.8740
95,3.7600,3,Team B,1020,701,1083,861,1051.5,857.8,66.5929,61.3608
95,3.7600,6,Team B,1586,712,1670,867,1628.0,863.9,72.8735,64.2939
95,3.7600,7,Team B,979,562,1046,676,1012.5,673.7,69.7451,53.6601
95,3.7600,11,Referee,362,391,412,489,387.0,487.0,64.3804,36.8862
95,3.7600,15,Team A,957,416,1009,521,983.0,518.9,73.5914,43.8352
95,3.7600,48,Team B,1177,449,1229,557,1203.0,554.8,75.9765,47.8981
95,3.7600,59,Team B,981,414,1022,518,1001.5,515.9,74.0450,43.8163
95,3.7600,66,Team A,1228,418,1271,524,1249.5,521.9,77.9527,45.9609
95,3.7600,60,Team A,805,355,853,443,829.0,441.2,73.8032,35.9858
95,3.7600,82,Team B,439,476,496,573,467.5,571.1,63.8480,44.1661
95,3.7600,8,Team B,614,458,681,564,647.5,561.9,66.9767,44.7375
95,3.7600,89,Team A,158,679,220,843,189.0,839.7,56.9379,56.7941
95,3.7600,110,Team B,1555,360,1624,443,1589.5,441.3,87.9080,42.0315
95,3.7600,1,Team A,1465,591,1517,722,1491.0,719.4,74.8025,58.3271
96,3.8000,2,Team A,1243,762,1333,902,1288.0,899.2,68.5990,63.8735
96,3.8000,3,Team B,1024,703,1088,865,1056.0,861.8,66.5714,61.5179
96,3.8000,6,Team B,1602,711,1683,864,1642.5,860.9,73.0508,64.2986
96,3.8000,7,Team B,976,561,1044,677,1010.0,674.7,69.6665,53.6779
96,3.8000,11,Referee,367,393,417,489,392.0,487.1,64.3736,37.0578
96,3.8000,15,Team A,959,416,1012,521,985.5,518.9,73.6160,43.9079
96,3.8000,48,Team B,1180,449,1232,559,1206.0,556.8,75.9328,48.0193
96,3.8000,59,Team B,986,415,1028,519,1007.0,516.9,74.0545,43.8997
96,3.8000,66,Team A,1233,419,1275,525,1254.0,522.9,77.9584,46.0379
96,3.8000,60,Team A,807,357,853,444,830.0,442.3,73.7114,36.1640
96,3.8000,82,Team B,449,476,506,572,477.5,570.1,63.9875,44.2411
96,3.8000,8,Team B,615,459,686,564,650.5,561.9,66.9711,44.7964
96,3.8000,89,Team A,165,679,227,842,196.0,838.7,57.0027,56.7808
96,3.8000,110,Team B,1565,360,1634,443,1599.5,441.3,88.0508,42.0975
96,3.8000,1,Team A,1465,585,1520,722,1492.5,719.3,74.8657,58.3693
96,3.8000,113,Team B,873,382,907,449,890.0,447.7,74.5268,37.4512
97,3.8400,2,Team A,1242,764,1328,901,1285.0,898.3,68.5137,63.8604
97,3.8400,3,Team B,1030,706,1094,866,1062.0,862.8,66.5808,61.6299
97,3.8400,6,Team B,1614,709,1694,863,1654.0,859.9,73.2052,64.3245
97,3.8400,7,Team B,976,559,1046,678,1011.0,675.6,69.6160,53.7226
97,3.8400,11,Referee,373,394,424,489,398.5,487.1,64.4166,37.1565
97,3.8400,15,Team A,958,415,1008,518,983.0,515.9,73.6447,43.7926
97,3.8400,48,Team B,1181,448,1233,559,1207.0,556.8,75.9112,48.0721
97,3.8400,59,Team B,991,414,1033,518,1012.0,515.9,74.1130,43.9084
97,3.8400,66,Team A,1236,418,1280,525,1258.0,522.9,77.9868,46.0839
97,3.8400,60,Team B,810,358,854,444,832.0,442.3,73.6766,36.2436
97,3.8400,82,Team B,459,478,517,576,488.0,574.0,64.0761,44.4795
97,3.8400,8,Team B,618,457,694,569,656.0,566.8,66.9347,45.0460
97,3.8400,89,Team A,172,679,234,839,203.0,835.8,57.0715,56.7373
97,3.8400,110,Team B,1576,355,1647,443,1611.5,441.2,88.2342,42.1692
97,3.8400,1,Team A,1466,586,1522,722,1494.0,719.3,74.8925,58.3983
97,3.8400,117,Team B,1439,563,1474,653,1456.5,651.2,76.4424,55.0643
98,3.8800,2,Team A,1236,763,1324,903,1280.0,900.2,68.4162,63.8897
98,3.8800,3,Team B,1036,707,1102,867,1069.0,863.8,66.6098,61.7256
98,3.8800,6,Team B,1628,707,1707,861,1667.5,857.9,73.3779,64.3459
98,3.8800,7,Team B,979,558,1050,680,1014.5,677.6,69.5834,53.8164
98,3.8800,11,Referee,378,393,430,488,404.0,486.1,64.4826,37.1673
98,3.8800,15,Team A,970,412,1026,522,998.0,519.8,73.7108,43.9834
98,3.8800,48,Team B,1186,448,1236,560,1211.0,557.8,75.9057,48.1487
98,3.8800,66,Team A,1240,418,1285,526,1262.5,523.8,78.0052,46.1626
98,3.8800,60,Team B,813,359,857,445,835.0,443.3,73.6533,36.3450
98,3.8800,82,Team B,470,478,530,580,500.0,578.0,64.1583,44.7854
98,3.8800,8,Team B,625,458,701,571,663.0,568.7,66.9400,45.2572
98,3.8800,89,Team A,180,683,242,839,211.0,835.9,57.1359,56.7558
98,3.8800,110,Team B,1586,351,1658,442,1622.0,440.2,88.4529,42.1859
98,3.8800,1,Team A,1475,586,1532,722,1503.5,719.3,74.9677,58.4472
98,3.8800,117,Team B,1442,561,1484,673,1463.0,670.8,76.1175,55.6659
99,3.9200,2,Team A,1235,764,1324,906,1279.5,903.2,68.3327,63.9665
99,3.9200,3,Team B,1043,706,1110,867,1076.5,863.8,66.6600,61.7957
99,3.9200,6,Team B,1641,706,1717,860,1679.0,856.9,73.5311,64.3787
99,3.9200,7,Team B,983,558,1053,680,1018.0,677.6,69.5850,53.8716
99,3.9200,11,Referee,376,394,426,485,401.0,483.2,64.4938,37.0025
99,3.9200,15,Team A,974,411,1031,524,1002.5,521.7,73.7258,44.1656
99,3.9200,48,Team B,1191,448,1241,559,1216.0,556.8,75.9579,48.1614
99,3.9200,66,Team A,1245,416,1293,528,1269.0,525.8,78.0170,46.3027
99,3.9200,60,Team A,815,359,860,447,837.5,445.2,73.6070,36.5081
99,3.9200,82,Team B,481,478,542,581,511.5,578.9,64.2670,44.9950
99,3.9200,8,Team B,630,460,707,572,668.5,569.8,66.9611,45.4075
99,3.9200,89,Team A,189,684,251,838,220.0,834.9,57.2102,56.7773
99,3.9200,110,Team B,1600,351,1669,442,1634.5,440.2,88.6691,42.2453
99,3.9200,117,Team B,1443,560,1490,684,1466.5,681.5,75.8098,56.2287
99,3.9200,69,Team A,1471,588,1543,723,1507.0,720.3,74.9675,58.4344
99,3.9200,113,Team B,869,378,902,441,885.5,439.7,74.6272,36.8541
100,3.9600,2,Team A,1233,763,1324,908,1278.5,905.1,68.2623,64.0424
100,3.9600,3,Team B,1046,709,1115,868,1080.5,864.8,66.6847,61.8671
100,3.9600,6,Team B,1654,707,1728,860,1691.0,856.9,73.6659,64.4366
100,3.9600,7,Team B,986,558,1056,682,1021.0,679.5,69.5689,53.9684
100,3.9600,11,Referee,382,393,432,485,407.0,483.2,64.5396,36.9623
100,3.9600,15,Team A,977,412,1033,523,1005.0,520.8,73.7599,44.2059
100,3.9600,48,Team B,1197,449,1247,560,1222.0,557.8,76.0006,48.2305
100,3.9600,66,Team A,1253,416,1302,530,1277.5,527.7,78.0451,46.4767
100,3.9600,60,Team A,817,358,862,446,839.5,444.2,73.6136,36.5228
100,3.9600,82,Team B,491,478,552,582,521.5,579.9,64.3723,45.1602
100,3.9600,8,Team B,635,461,710,574,672.5,571.7,66.9612,45.5668
100,3.9600,89,Team A,197,684,261,836,229.0,833.0,57.2932,56.7762
100,3.9600,117,Team B,1443,559,1492,690,1467.5,687.4,75.5797,56.6260
100,3.9600,69,Team A,1477,592,1550,724,1513.5,721.4,75.0213,58.5604
100,3.9600,113,Team B,870,380,902,441,886.0,439.8,74.6521,36.6174
101,4.0000,2,Team A,1231,763,1324,909,1277.5,906.1,68.2070,64.1004
101,4.0000,3,Team B,1053,712,1121,868,1087.0,864.9,66.7258,61.9264
101,4.0000,6,Team B,1664,706,1737,860,1700.5,856.9,73.7772,64.4968
101,4.0000,7,Team B,988,560,1057,682,1022.5,679.6,69.5601,54.0194
101,4.0000,11,Referee,388,394,431,471,409.5,469.5,64.7503,36.2021
101,4.0000,15,Team A,983,414,1037,520,1010.0,517.9,73.8670,44.1118
101,4.0000,48,Team B,1200,450,1252,560,1226.0,557.8,76.0412,48.2757
101,4.0000,66,Team A,1260,418,1308,528,1284.0,525.8,78.1530,46.4907
101,4.0000,60,Team A,819,358,865,450,842.0,448.2,73.5347,36.7632
101,4.0000,82,Team B,501,477,563,582,532.0,579.9,64.4925,45.2688
101,4.0000,8,Team B,637,462,712,576,674.5,573.7,66.9343,45.7217
101,4.0000,89,Team A,204,684,271,836,237.5,833.0,57.3675,56.8112
101,4.0000,117,Team B,1444,558,1491,683,1467.5,680.5,75.6004,56.5985
101,4.0000,69,Team A,1485,592,1558,723,1521.5,720.4,75.1124,58.6182
101,4.0000,113,Team B,873,380,904,442,888.5,440.8,74.6467,36.5889
101,4.0000,110,Team B,1625,353,1691,443,1658.0,441.2,88.9580,42.4210
102,4.0400,2,Team A,1228,763,1323,913,1275.5,910.0,68.1213,64.2020
102,4.0400,3,Team B,1059,711,1128,871,1093.5,867.8,66.7453,62.0381
102,4.0400,6,Team B,1677,708,1747,860,1712.0,857.0,73.8919,64.5646
102,4.0400,7,Team B,989,561,1053,678,1021.0,675.7,69.5843,53.9232
102,4.0400,11,Referee,391,394,433,468,412.0,466.5,64.8802,35.7432
102,4.0400,15,Team A,989,414,1043,518,1016.0,515.9,73.9945,44.0099
102,4.0400,48,Team B,1206,453,1258,561,1232.0,558.8,76.0784,48.3594
102,4.0400,66,Team A,1266,417,1313,526,1289.5,523.8,78.2850,46.4335
102,4.0400,60,Team A,823,359,866,449,844.5,447.2,73.5328,36.8139
102,4.0400,82,Team B,510,476,573,582,541.5,579.9,64.6095,45.3508
102,4.0400,8,Team B,641,462,708,568,674.5,565.9,67.0135,45.4648
102,4.0400,89,Team A,210,681,279,835,244.5,831.9,57.4328,56.8315
102,4.0400,117,Team B,1447,556,1495,686,1471.0,683.4,75.5747,56.6861
102,4.0400,69,Team A,1493,591,1567,721,1530.0,718.4,75.2395,58.6247
102,4.0400,113,Team B,873,382,906,445,889.5,443.7,74.5647,36.7520
102,4.0400,110,Team B,1637,347,1703,441,1670.0,439.1,89.2764,42.4324
103,4.0800,2,Team A,1223,765,1318,914,1270.5,911.0,68.0336,64.2605
103,4.0800,3,Team B,1062,708,1132,872,1097.0,868.7,66.7556,62.1224
103,4.0800,6,Team B,1690,709,1758,858,1724.0,855.0,74.0396,64.5996
103,4.0800,7,Team B,991,563,1054,682,1022.5,679.6,69.5370,54.0150
103,4.0800,11,Referee,390,393,440,478,415.0,476.3,64.8048,36.1211
103,4.0800,15,Team A,994,411,1049,518,1021.5,515.9,74.0856,43.9892
103,4.0800,48,Team B,1211,453,1265,561,1238.0,558.8,76.1365,48.4173
103,4.0800,66,Team A,1272,417,1319,526,1295.5,523.8,78.3836,46.4347
103,4.0800,60,Team A,826,359,869,449,847.5,447.2,73.5454,36.8459
103,4.0800,82,Team B,518,474,582,582,550.0,579.8,64.7163,45.4177
103,4.0800,8,Team B,644,460,712,570,678.0,567.8,67.0327,45.4578
103,4.0800,89,Team A,215,680,286,835,250.5,831.9,57.4828,56.8674
103,4.0800,117,Team B,1452,556,1500,687,1476.0,684.4,75.5773,56.7708
103,4.0800,69,Team A,1499,592,1573,721,1536.0,718.4,75.3276,58.6537
103,4.0800,110,Team B,1650,348,1712,441,1681.0,439.1,89.5156,42.4836
104,4.1200,2,Team B,1213,765,1306,916,1259.5,913.0,67.8967,64.3029
104,4.1200,3,Team B,1069,707,1137,869,1103.0,865.8,66.8174,62.1247
104,4.1200,6,Team B,1702,710,1768,859,1735.0,856.0,74.1522,64.6740
104,4.1200,7,Team B,995,564,1056,681,1025.5,678.7,69.5419,54.0389
104,4.1200,11,Referee,394,390,447,481,420.5,479.2,64.7711,36.4553
104,4.1200,15,Team A,1000,410,1056,518,1028.0,515.8,74.1715,44.0068
104,4.1200,48,Team B,1218,455,1272,560,1245.0,557.9,76.2327,48.4319
104,4.1200,66,Team A,1278,420,1322,525,1300.0,522.9,78.4765,46.4136
104,4.1200,60,Team A,831,359,872,447,851.5,445.2,73.6198,36.7625
104,4.1200,82,Team B,528,474,590,580,559.0,577.9,64.8470,45.4022
104,4.1200,8,Team B,649,457,715,568,682.0,565.8,67.0878,45.3894
104,4.1200,89,Team A,218,673,291,831,254.5,827.8,57.5319,56.8071
104,4.1200,117,Team B,1461,558,1509,689,1485.0,686.4,75.6056,56.8960
104,4.1200,69,Team A,1506,589,1582,721,1544.0,718.4,75.4173,58.6961
104,4.1200,110,Team B,1661,345,1723,441,1692.0,439.1,89.7264,42.5465
105,4.1600,2,Team B,1207,764,1298,915,1252.5,912.0,67.7957,64.2960
105,4.1600,3,Team B,1076,707,1143,870,1109.5,866.7,66.8643,62.1748
105,4.1600,6,Team B,1710,708,1777,859,1743.5,856.0,74.2487,64.7377
105,4.1600,7,Team B,1000,564,1063,682,1031.5,679.6,69.5654,54.1039
105,4.1600,11,Referee,398,386,455,484,426.5,482.0,64.7597,36.7715
105,4.1600,15,Team A,1008,408,1066,521,1037.0,518.7,74.2190,44.1826
105,4.1600,48,Team B,1223,453,1278,559,1250.5,556.9,76.3319,48.4199
105,4.1600,66,Team A,1284,420,1327,523,1305.5,520.9,78.6029,46.3423
105,4.1600,60,Team A,835,359,875,446,855.0,444.3,73.6911,36.6865
105,4.1600,82,Team B,535,472,600,582,567.5,579.8,64.9358,45.5097
105,4.1600,8,Team B,653,455,719,568,686.0,565.7,67.1296,45.3786
105,4.1600,89,Team A,219,668,294,827,256.5,823.8,57.5668,56.7025
105,4.1600,117,Team B,1464,556,1513,688,1488.5,685.4,75.6535,56.9349
105,4.1600,69,Team A,1512,590,1588,719,1550.0,716.4,75.5244,58.6891
105,4.1600,110,Team B,1674,347,1732,441,1703.0,439.1,89.9221,42.6192
106,4.2000,2,Team B,1204,759,1296,912,1250.0,908.9,67.7585,64.2439
106,4.2000,3,Team B,1081,707,1147,869,1114.0,865.8,66.9113,62.1989
106,4.2000,6,Team B,1720,707,1786,859,1753.0,856.0,74.3453,64.8001
106,4.2000,7,Team B,1001,563,1066,685,1033.5,682.6,69.5366,54.2300
106,4.2000,11,Referee,402,385,460,484,431.0,482.0,64.7807,36.9173
106,4.2000,15,Team A,1015,406,1074,521,1044.5,518.7,74.2980,44.2820
106,4.2000,48,Team B,1228,451,1282,556,1255.0,553.9,76.4656,48.3152
106,4.2000,66,Team A,1289,419,1331,522,1310.0,519.9,78.7093,46.2882
106,4.2000,60,Team A,839,355,880,445,859.5,443.2,73.7745,36.6132
106,4.2000,82,Team B,544,473,608,583,576.0,580.8,65.0189,45.6289
106,4.2000,8,Team B,657,452,724,570,690.5,567.6,67.1435,45.4730
106,4.2000,89,Team A,220,661,296,825,258.0,821.7,57.5832,56.6249
106,4.2000,117,Team B,1467,552,1514,681,1490.5,678.4,75.8047,56.7674
106,4.2000,69,Team A,1514,589,1590,716,1552.0,713.5,75.6249,58.6227
106,4.2000,110,Team B,1684,341,1743,439,1713.5,437.0,90.1892,42.5818
107,4.2400,2,Team B,1201,755,1296,913,1248.5,909.8,67.7139,64.2481
107,4.2400,3,Team B,1086,707,1151,869,1118.5,865.8,66.9486,62.2325
107,4.2400,6,Team B,1730,705,1795,858,1762.5,854.9,74.4565,64.8433
107,4.2400,7,Team B,998,563,1061,684,1029.5,681.6,69.4915,54.2439
107,4.2400,11,Referee,408,384,466,482,437.0,480.0,64.8578,36.8947
107,4.2400,15,Team A,1020,405,1079,523,1049.5,520.6,74.3224,44.4298
107,4.2400,48,Team B,1231,447,1285,554,1258.0,551.9,76.5786,48.2043
107,4.2400,66,Team A,1293,418,1336,523,1314.5,520.9,78.7592,46.3262
107,4.2400,60,Team A,846,352,889,442,867.5,440.2,73.9481,36.4437
107,4.2400,82,Team B,552,474,616,584,584.0,581.8,65.0950,45.7506
107,4.2400,8,Team B,662,451,727,571,694.5,568.6,67.1548,45.5686
107,4.2400,89,Team A,224,656,298,819,261.0,815.7,57.6220,56.4665
107,4.2400,117,Team B,1469,549,1517,680,1493.0,677.4,75.8944,56.6845
107,4.2400,110,Team B,1695,337,1753,437,1724.0,435.0,90.4846,42.5018
107,4.2400,1,Team A,1523,587,1579,716,1551.0,713.4,75.3853,58.5282
108,4.2800,2,Team B,1196,753,1291,911,1243.5,907.8,67.6724,64.2124
108,4.2800,3,Team B,1096,710,1161,872,1128.5,868.8,66.9896,62.3453
108,4.2800,6,Team B,1740,704,1805,858,1772.5,854.9,74.5629,64.8989
108,4.2800,7,Team B,1000,563,1063,684,1031.5,681.6,69.4756,54.2621
108,4.2800,11,Referee,409,384,463,476,436.0,474.2,64.9370,36.5583
108,4.2800,15,Team A,1028,405,1085,520,1056.5,517.7,74.4485,44.3849
108,4.2800,48,Team B,1233,444,1286,552,1259.5,549.8,76.6687,48.0852
108,4.2800,66,Team A,1299,418,1343,524,1321.0,521.9,78.8061,46.4099
108,4.2800,60,Team A,845,348,887,437,866.0,435.2,74.0973,36.0727
108,4.2800,82,Team B,561,476,625,583,593.0,580.9,65.2015,45.7987
108,4.2800,8,Team B,666,452,730,571,698.0,568.6,67.1734,45.6238
108,4.2800,89,Team A,227,651,301,815,264.0,811.7,57.6604,56.3228
108,4.2800,117,Team B,1471,545,1518,674,1494.5,671.4,76.0425,56.4906
108,4.2800,110,Team B,1707,337,1763,438,1735.0,436.0,90.6779,42.5671
108,4.2800,1,Team A,1527,585,1583,716,1555.0,713.4,75.5752,58.5790
109,4.3200,2,Team B,1189,750,1286,908,1237.5,904.8,67.6354,64.1394
109,4.3200,3,Team B,1103,716,1167,873,1135.0,869.9,67.0271,62.4418
109,4.3200,6,Team B,1749,704,1813,857,1781.0,853.9,74.6710,64.9372
109,4.3200,7,Team B,999,561,1061,682,1030.0,679.6,69.4702,54.2102
109,4.3200,11,Referee,413,385,465,474,439.0,472.2,65.0054,36.3294
109,4.3200,15,Team A,1033,403,1089,517,1061.0,514.7,74.5917,44.2497
109,4.3200,48,Team B,1237,443,1289,551,1263.0,548.8,76.7466,48.0116
109,4.3200,66,Team A,1305,419,1350,524,1327.5,521.9,78.8756,46.4703
109,4.3200,60,Team A,847,348,889,436,868.0,434.2,74.1823,35.8728
109,4.3200,82,Team B,568,477,632,583,600.0,580.9,65.2899,45.8485
109,4.3200,8,Team B,671,452,733,570,702.0,567.6,67.2138,45.6236
109,4.3200,89,Team A,232,647,305,811,268.5,807.7,57.7097,56.1889
109,4.3200,117,Team B,1472,541,1519,672,1495.5,669.4,76.1376,56.3624
109,4.3200,110,Team B,1719,336,1773,436,1746.0,434.0,90.9487,42.5334
109,4.3200,1,Team A,1530,585,1584,714,1557.0,711.4,75.6917,58.5610
110,4.3600,2,Team B,1185,749,1284,907,1234.5,903.8,67.5998,64.0961
110,4.3600,3,Team B,1109,719,1173,873,1141.0,869.9,67.0704,62.5097
110,4.3600,6,Team B,1758,702,1821,855,1789.5,851.9,74.7951,64.9491
110,4.3600,7,Team B,995,558,1059,683,1027.0,680.5,69.4161,54.2132
110,4.3600,11,Referee,415,384,467,472,441.0,470.2,65.0594,36.1362
110,4.3600,15,Team A,1039,402,1091,513,1065.0,510.8,74.7583,44.0306
110,4.3600,48,Team B,1241,440,1293,552,1267.0,549.8,76.7819,48.0359
110,4.3600,66,Team A,1309,416,1353,520,1331.0,517.9,79.0242,46.3347
110,4.3600,60,Team A,848,348,890,438,869.0,436.2,74.1602,35.9118
110,4.3600,82,Team B,573,475,639,580,606.0,577.9,65.3992,45.7734
110,4.3600,8,Team B,675,453,734,569,704.5,566.7,67.2486,45.5960
110,4.3600,89,Team A,239,646,308,805,273.5,801.8,57.7771,56.0112
110,4.3600,117,Team B,1472,538,1520,670,1496.0,667.4,76.2070,56.2589
110,4.3600,110,Team B,1729,335,1781,434,1755.0,432.0,91.2285,42.4501
110,4.3600,1,Team A,1536,585,1590,712,1563.0,709.5,75.8111,58.5281
111,4.4000,2,Team B,1171,750,1266,908,1218.5,904.8,67.4592,64.0673
111,4.4000,3,Team B,1113,722,1178,875,1145.5,871.9,67.0861,62.6012
111,4.4000,6,Team B,1766,703,1830,854,1798.0,851.0,74.9106,64.9702
111,4.4000,7,Team B,999,555,1060,677,1029.5,674.6,69.4832,54.0482
111,4.4000,11,Referee,417,382,469,473,443.0,471.2,65.0661,36.1211
111,4.4000,15,Team B,1044,403,1096,513,1070.0,510.8,74.8588,43.9643
111,4.4000,48,Team B,1246,440,1297,550,1271.5,547.8,76.8691,47.9845
111,4.4000,66,Team A,1315,414,1361,521,1338.0,518.9,79.1167,46.3496
111,4.4000,60,Team A,847,348,890,440,868.5,438.2,74.0783,36.0389
